ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
-jl32Fc8mrc,8 mouthwatering facts about bacon | 10Best,https://i.ytimg.com/vi/-jl32Fc8mrc/default.jpg,https://i.ytimg.com/vi/-jl32Fc8mrc/mqdefault.jpg,https://i.ytimg.com/vi/-jl32Fc8mrc/hqdefault.jpg
7J1vP30oD1M,Follow Santa's sleigh with NORAD's Santa Tracker | USA TODAY,https://i.ytimg.com/vi/7J1vP30oD1M/default.jpg,https://i.ytimg.com/vi/7J1vP30oD1M/mqdefault.jpg,https://i.ytimg.com/vi/7J1vP30oD1M/hqdefault.jpg
j5TnpM6CZAk,10 travel worthy ski towns in North America | 10Best,https://i.ytimg.com/vi/j5TnpM6CZAk/default.jpg,https://i.ytimg.com/vi/j5TnpM6CZAk/mqdefault.jpg,https://i.ytimg.com/vi/j5TnpM6CZAk/hqdefault.jpg
k7BVcpCBHz8,Silver Dollar City lights up with 6.5 million lights | 10Best,https://i.ytimg.com/vi/k7BVcpCBHz8/default.jpg,https://i.ytimg.com/vi/k7BVcpCBHz8/mqdefault.jpg,https://i.ytimg.com/vi/k7BVcpCBHz8/hqdefault.jpg
7UvJ9Pf8cpE,The yummy history of hot chocolate | 10Best,https://i.ytimg.com/vi/7UvJ9Pf8cpE/default.jpg,https://i.ytimg.com/vi/7UvJ9Pf8cpE/mqdefault.jpg,https://i.ytimg.com/vi/7UvJ9Pf8cpE/hqdefault.jpg
iWif7HopAHo,These are North America's best ski resorts | 10Best,https://i.ytimg.com/vi/iWif7HopAHo/default.jpg,https://i.ytimg.com/vi/iWif7HopAHo/mqdefault.jpg,https://i.ytimg.com/vi/iWif7HopAHo/hqdefault.jpg
_Om82XeubIE,10 dishes worth traveling for in 2020 | 10Best,https://i.ytimg.com/vi/_Om82XeubIE/default.jpg,https://i.ytimg.com/vi/_Om82XeubIE/mqdefault.jpg,https://i.ytimg.com/vi/_Om82XeubIE/hqdefault.jpg
exJx10siY-c,These are the most exciting destinations we visited in 2019 | 10Best,https://i.ytimg.com/vi/exJx10siY-c/default.jpg,https://i.ytimg.com/vi/exJx10siY-c/mqdefault.jpg,https://i.ytimg.com/vi/exJx10siY-c/hqdefault.jpg
3-efFfMSW0k,'Elf'-inspired hotel suite is a Christmas dream come true | USA TODAY,https://i.ytimg.com/vi/3-efFfMSW0k/default.jpg,https://i.ytimg.com/vi/3-efFfMSW0k/mqdefault.jpg,https://i.ytimg.com/vi/3-efFfMSW0k/hqdefault.jpg
yb6tzv93yCM,10 most popular international destinations of 2020 | 10Best,https://i.ytimg.com/vi/yb6tzv93yCM/default.jpg,https://i.ytimg.com/vi/yb6tzv93yCM/mqdefault.jpg,https://i.ytimg.com/vi/yb6tzv93yCM/hqdefault.jpg
0o_yHzg_gHs,Balloon inflation for the Macy's Thanksgiving Parade | USA TODAY,https://i.ytimg.com/vi/0o_yHzg_gHs/default.jpg,https://i.ytimg.com/vi/0o_yHzg_gHs/mqdefault.jpg,https://i.ytimg.com/vi/0o_yHzg_gHs/hqdefault.jpg
2bqsevyXSPg,These are the top 10 destinations for seniors to travel | 10Best,https://i.ytimg.com/vi/2bqsevyXSPg/default.jpg,https://i.ytimg.com/vi/2bqsevyXSPg/mqdefault.jpg,https://i.ytimg.com/vi/2bqsevyXSPg/hqdefault.jpg
D61fCouranA,Time Traveler: Front seat POV at Silver Dollar City | 10Best,https://i.ytimg.com/vi/D61fCouranA/default.jpg,https://i.ytimg.com/vi/D61fCouranA/mqdefault.jpg,https://i.ytimg.com/vi/D61fCouranA/hqdefault.jpg
6LgYTyeVP8c,10 iconic foods to eat in Maine | 10Best,https://i.ytimg.com/vi/6LgYTyeVP8c/default.jpg,https://i.ytimg.com/vi/6LgYTyeVP8c/mqdefault.jpg,https://i.ytimg.com/vi/6LgYTyeVP8c/hqdefault.jpg
P3XqnvA6u_g,10 ultimate bachelor party destinations | 10Best,https://i.ytimg.com/vi/P3XqnvA6u_g/default.jpg,https://i.ytimg.com/vi/P3XqnvA6u_g/mqdefault.jpg,https://i.ytimg.com/vi/P3XqnvA6u_g/hqdefault.jpg
OY6Mudka3Ck,7 places to see polar bears in the wild  | 10Best,https://i.ytimg.com/vi/OY6Mudka3Ck/default.jpg,https://i.ytimg.com/vi/OY6Mudka3Ck/mqdefault.jpg,https://i.ytimg.com/vi/OY6Mudka3Ck/hqdefault.jpg
x0S8VTE_eyk,10 local foods to eat in Turks and Caicos | 10Best,https://i.ytimg.com/vi/x0S8VTE_eyk/default.jpg,https://i.ytimg.com/vi/x0S8VTE_eyk/mqdefault.jpg,https://i.ytimg.com/vi/x0S8VTE_eyk/hqdefault.jpg
H0L5kbsj3dQ,10 tips and tricks to save money on your next vacation | 10Best,https://i.ytimg.com/vi/H0L5kbsj3dQ/default.jpg,https://i.ytimg.com/vi/H0L5kbsj3dQ/mqdefault.jpg,https://i.ytimg.com/vi/H0L5kbsj3dQ/hqdefault.jpg
lVtDsn2hEcQ,10 reasons to visit Portugal | 10Best,https://i.ytimg.com/vi/lVtDsn2hEcQ/default.jpg,https://i.ytimg.com/vi/lVtDsn2hEcQ/mqdefault.jpg,https://i.ytimg.com/vi/lVtDsn2hEcQ/hqdefault.jpg
lVtDsn2hEcQ,10 reasons to visit Portugal | 10Best,https://i.ytimg.com/vi/lVtDsn2hEcQ/default.jpg,https://i.ytimg.com/vi/lVtDsn2hEcQ/mqdefault.jpg,https://i.ytimg.com/vi/lVtDsn2hEcQ/hqdefault.jpg
_7t1flJzXfE,Grandpa charged for toddler's death on cruise ship | USA TODAY,https://i.ytimg.com/vi/_7t1flJzXfE/default.jpg,https://i.ytimg.com/vi/_7t1flJzXfE/mqdefault.jpg,https://i.ytimg.com/vi/_7t1flJzXfE/hqdefault.jpg
H7O2eN5yhtU,10 fall foliage photography tips from Nikon Ambassador Deb Sandidge | 10Best,https://i.ytimg.com/vi/H7O2eN5yhtU/default.jpg,https://i.ytimg.com/vi/H7O2eN5yhtU/mqdefault.jpg,https://i.ytimg.com/vi/H7O2eN5yhtU/hqdefault.jpg
m9etcglRM3A,"The 10 hottest travel destinations of 2020, according to Airbnb | 10Best",https://i.ytimg.com/vi/m9etcglRM3A/default.jpg,https://i.ytimg.com/vi/m9etcglRM3A/mqdefault.jpg,https://i.ytimg.com/vi/m9etcglRM3A/hqdefault.jpg
bGimc3Krg48,Flight attendant tips for getting the best airline seat | 10Best,https://i.ytimg.com/vi/bGimc3Krg48/default.jpg,https://i.ytimg.com/vi/bGimc3Krg48/mqdefault.jpg,https://i.ytimg.com/vi/bGimc3Krg48/hqdefault.jpg
b0BVchDu7-I,10 places to go leaf peeping this fall | 10Best,https://i.ytimg.com/vi/b0BVchDu7-I/default.jpg,https://i.ytimg.com/vi/b0BVchDu7-I/mqdefault.jpg,https://i.ytimg.com/vi/b0BVchDu7-I/hqdefault.jpg
OdLH8rNtjhs,Visiting Yellowstone National Park? Make sure to give the elk their space | USA TODAY,https://i.ytimg.com/vi/OdLH8rNtjhs/default.jpg,https://i.ytimg.com/vi/OdLH8rNtjhs/mqdefault.jpg,https://i.ytimg.com/vi/OdLH8rNtjhs/hqdefault.jpg
0j3hH5kDcbk,US travelers have a year to get their REAL ID | 10Best,https://i.ytimg.com/vi/0j3hH5kDcbk/default.jpg,https://i.ytimg.com/vi/0j3hH5kDcbk/mqdefault.jpg,https://i.ytimg.com/vi/0j3hH5kDcbk/hqdefault.jpg
vn4Iw5S5_kQ,Tips for booking flights for Thanksgiving and Christmas | 10Best,https://i.ytimg.com/vi/vn4Iw5S5_kQ/default.jpg,https://i.ytimg.com/vi/vn4Iw5S5_kQ/mqdefault.jpg,https://i.ytimg.com/vi/vn4Iw5S5_kQ/hqdefault.jpg
GbEkH6DD0wI,Lowell Cafe: the first cannabis restaurant in the U.S. | USA TODAY,https://i.ytimg.com/vi/GbEkH6DD0wI/default.jpg,https://i.ytimg.com/vi/GbEkH6DD0wI/mqdefault.jpg,https://i.ytimg.com/vi/GbEkH6DD0wI/hqdefault.jpg
srrQ0_pdqQ0,"10 best things to do in Geneva, Switzerland | 10Best",https://i.ytimg.com/vi/srrQ0_pdqQ0/default.jpg,https://i.ytimg.com/vi/srrQ0_pdqQ0/mqdefault.jpg,https://i.ytimg.com/vi/srrQ0_pdqQ0/hqdefault.jpg
6rOGjen4rdQ,10 best things to do in Austin | 10Best,https://i.ytimg.com/vi/6rOGjen4rdQ/default.jpg,https://i.ytimg.com/vi/6rOGjen4rdQ/mqdefault.jpg,https://i.ytimg.com/vi/6rOGjen4rdQ/hqdefault.jpg
AoA9TYLVYNE,Global Warming: rising temperatures could bring more snow | Just The FAQs,https://i.ytimg.com/vi/AoA9TYLVYNE/default.jpg,https://i.ytimg.com/vi/AoA9TYLVYNE/mqdefault.jpg,https://i.ytimg.com/vi/AoA9TYLVYNE/hqdefault.jpg
AoA9TYLVYNE,Global Warming: rising temperatures could bring more snow | Just The FAQs,https://i.ytimg.com/vi/AoA9TYLVYNE/default.jpg,https://i.ytimg.com/vi/AoA9TYLVYNE/mqdefault.jpg,https://i.ytimg.com/vi/AoA9TYLVYNE/hqdefault.jpg
-vy63Z1YtHE,The best chateaus to visit in the Loire Valley | 10Best,https://i.ytimg.com/vi/-vy63Z1YtHE/default.jpg,https://i.ytimg.com/vi/-vy63Z1YtHE/mqdefault.jpg,https://i.ytimg.com/vi/-vy63Z1YtHE/hqdefault.jpg
-vy63Z1YtHE,The best chateaus to visit in the Loire Valley | 10Best,https://i.ytimg.com/vi/-vy63Z1YtHE/default.jpg,https://i.ytimg.com/vi/-vy63Z1YtHE/mqdefault.jpg,https://i.ytimg.com/vi/-vy63Z1YtHE/hqdefault.jpg
0hicw7HPHLc,These are the world's safest cities | 10Best,https://i.ytimg.com/vi/0hicw7HPHLc/default.jpg,https://i.ytimg.com/vi/0hicw7HPHLc/mqdefault.jpg,https://i.ytimg.com/vi/0hicw7HPHLc/hqdefault.jpg
0hicw7HPHLc,These are the world's safest cities | 10Best,https://i.ytimg.com/vi/0hicw7HPHLc/default.jpg,https://i.ytimg.com/vi/0hicw7HPHLc/mqdefault.jpg,https://i.ytimg.com/vi/0hicw7HPHLc/hqdefault.jpg
OPidCBrNDek,Disney guests stuck in air on new Skyliner | USA TODAY,https://i.ytimg.com/vi/OPidCBrNDek/default.jpg,https://i.ytimg.com/vi/OPidCBrNDek/mqdefault.jpg,https://i.ytimg.com/vi/OPidCBrNDek/hqdefault.jpg
AIB7i6xIuj8,"Local tour guides reveal the best things to do in Dubrovnik, Croatia | 10Best",https://i.ytimg.com/vi/AIB7i6xIuj8/default.jpg,https://i.ytimg.com/vi/AIB7i6xIuj8/mqdefault.jpg,https://i.ytimg.com/vi/AIB7i6xIuj8/hqdefault.jpg
8odfoJopJ-g,10 places to see bats | 10Best,https://i.ytimg.com/vi/8odfoJopJ-g/default.jpg,https://i.ytimg.com/vi/8odfoJopJ-g/mqdefault.jpg,https://i.ytimg.com/vi/8odfoJopJ-g/hqdefault.jpg
YYh-AVpOdz8,First Look: The NEW Pumpkin Nights at Silver Dollar City | 10Best,https://i.ytimg.com/vi/YYh-AVpOdz8/default.jpg,https://i.ytimg.com/vi/YYh-AVpOdz8/mqdefault.jpg,https://i.ytimg.com/vi/YYh-AVpOdz8/hqdefault.jpg
RKUHBaJS5gU,10 must sees on Iceland's Ring Road | 10Best,https://i.ytimg.com/vi/RKUHBaJS5gU/default.jpg,https://i.ytimg.com/vi/RKUHBaJS5gU/mqdefault.jpg,https://i.ytimg.com/vi/RKUHBaJS5gU/hqdefault.jpg
RKUHBaJS5gU,10 must sees on Iceland's Ring Road | 10Best,https://i.ytimg.com/vi/RKUHBaJS5gU/default.jpg,https://i.ytimg.com/vi/RKUHBaJS5gU/mqdefault.jpg,https://i.ytimg.com/vi/RKUHBaJS5gU/hqdefault.jpg
VcEoOYQWMpU,What is America's friendliest state? | 10Best,https://i.ytimg.com/vi/VcEoOYQWMpU/default.jpg,https://i.ytimg.com/vi/VcEoOYQWMpU/mqdefault.jpg,https://i.ytimg.com/vi/VcEoOYQWMpU/hqdefault.jpg
qYvyfOEl5GQ,"10 best things to do in Auckland, New Zealand | 10Best",https://i.ytimg.com/vi/qYvyfOEl5GQ/default.jpg,https://i.ytimg.com/vi/qYvyfOEl5GQ/mqdefault.jpg,https://i.ytimg.com/vi/qYvyfOEl5GQ/hqdefault.jpg
cEZO1TAt6g8,Finland is the world's happiest country | 10Best,https://i.ytimg.com/vi/cEZO1TAt6g8/default.jpg,https://i.ytimg.com/vi/cEZO1TAt6g8/mqdefault.jpg,https://i.ytimg.com/vi/cEZO1TAt6g8/hqdefault.jpg
sn8rWgWNXMw,Outlaw Run: Front seat ride on the Silver Dollar City roller coaster | 10Best,https://i.ytimg.com/vi/sn8rWgWNXMw/default.jpg,https://i.ytimg.com/vi/sn8rWgWNXMw/mqdefault.jpg,https://i.ytimg.com/vi/sn8rWgWNXMw/hqdefault.jpg
sn8rWgWNXMw,Outlaw Run: Front seat ride on the Silver Dollar City roller coaster | 10Best,https://i.ytimg.com/vi/sn8rWgWNXMw/default.jpg,https://i.ytimg.com/vi/sn8rWgWNXMw/mqdefault.jpg,https://i.ytimg.com/vi/sn8rWgWNXMw/hqdefault.jpg
xn69-tzIOFE,10 best things to do on South Padre Island | 10Best,https://i.ytimg.com/vi/xn69-tzIOFE/default.jpg,https://i.ytimg.com/vi/xn69-tzIOFE/mqdefault.jpg,https://i.ytimg.com/vi/xn69-tzIOFE/hqdefault.jpg
eGvo-nGKRLM,These are the world's top travel destinations in 2019 | 10Best,https://i.ytimg.com/vi/eGvo-nGKRLM/default.jpg,https://i.ytimg.com/vi/eGvo-nGKRLM/mqdefault.jpg,https://i.ytimg.com/vi/eGvo-nGKRLM/hqdefault.jpg
dz36SIJ9lMc,Dumbo octopus spotted in Pacific Ocean | USA TODAY,https://i.ytimg.com/vi/dz36SIJ9lMc/default.jpg,https://i.ytimg.com/vi/dz36SIJ9lMc/mqdefault.jpg,https://i.ytimg.com/vi/dz36SIJ9lMc/hqdefault.jpg
_dQHehjdjVk,"'What is that?': Spooky, ghost-like jellyfish shapeshifts | USA TODAY",https://i.ytimg.com/vi/_dQHehjdjVk/default.jpg,https://i.ytimg.com/vi/_dQHehjdjVk/mqdefault.jpg,https://i.ytimg.com/vi/_dQHehjdjVk/hqdefault.jpg
WeDJlcnzZ9s,Where is Hurricane Dorian located? Watch feed as it advances on the U.S. | USA TODAY,https://i.ytimg.com/vi/WeDJlcnzZ9s/default.jpg,https://i.ytimg.com/vi/WeDJlcnzZ9s/mqdefault.jpg,https://i.ytimg.com/vi/WeDJlcnzZ9s/hqdefault.jpg
8lDoc69WmUs,10 ways to prevent identity theft while traveling | 10Best,https://i.ytimg.com/vi/8lDoc69WmUs/default.jpg,https://i.ytimg.com/vi/8lDoc69WmUs/mqdefault.jpg,https://i.ytimg.com/vi/8lDoc69WmUs/hqdefault.jpg
xXznDrK42wE,Hurricane Dorian: Watch as the historic storm approaches the US | USA TODAY,https://i.ytimg.com/vi/xXznDrK42wE/default.jpg,https://i.ytimg.com/vi/xXznDrK42wE/mqdefault.jpg,https://i.ytimg.com/vi/xXznDrK42wE/hqdefault.jpg
iKD9cx5B9Ds,Dorian's hurricane-force winds to spread up East Coast | USA TODAY,https://i.ytimg.com/vi/iKD9cx5B9Ds/default.jpg,https://i.ytimg.com/vi/iKD9cx5B9Ds/mqdefault.jpg,https://i.ytimg.com/vi/iKD9cx5B9Ds/hqdefault.jpg
X-O97Bzzrd4,Hurricane Dorian bringing tropical storm force winds to Florida coast  | USA TODAY,https://i.ytimg.com/vi/X-O97Bzzrd4/default.jpg,https://i.ytimg.com/vi/X-O97Bzzrd4/mqdefault.jpg,https://i.ytimg.com/vi/X-O97Bzzrd4/hqdefault.jpg
c0ikFpMGYr4,"Hurricane Dorian downgraded to Cat 2, moves toward US | USA TODAY",https://i.ytimg.com/vi/c0ikFpMGYr4/default.jpg,https://i.ytimg.com/vi/c0ikFpMGYr4/mqdefault.jpg,https://i.ytimg.com/vi/c0ikFpMGYr4/hqdefault.jpg
mDulYb84sPQ,Barbados | One-Minute Getaway,https://i.ytimg.com/vi/mDulYb84sPQ/default.jpg,https://i.ytimg.com/vi/mDulYb84sPQ/mqdefault.jpg,https://i.ytimg.com/vi/mDulYb84sPQ/hqdefault.jpg
6cJTOKHFiDo,Hurricane Dorian: National Hurricane Center predicts storm surge along Florida coast | USA TODAY,https://i.ytimg.com/vi/6cJTOKHFiDo/default.jpg,https://i.ytimg.com/vi/6cJTOKHFiDo/mqdefault.jpg,https://i.ytimg.com/vi/6cJTOKHFiDo/hqdefault.jpg
OjzOslPorgg,National Hurricane Center updates Hurricane Dorian conditions | USA TODAY,https://i.ytimg.com/vi/OjzOslPorgg/default.jpg,https://i.ytimg.com/vi/OjzOslPorgg/mqdefault.jpg,https://i.ytimg.com/vi/OjzOslPorgg/hqdefault.jpg
ZwGdPJNpM8o,The National Hurricane Center looks at latest Hurricane Dorian track | USA TODAY,https://i.ytimg.com/vi/ZwGdPJNpM8o/default.jpg,https://i.ytimg.com/vi/ZwGdPJNpM8o/mqdefault.jpg,https://i.ytimg.com/vi/ZwGdPJNpM8o/hqdefault.jpg
NEiQiyV3vlo,The National Hurricane Center looks at Hurricane Dorian's Florida rain bands | USA TODAY,https://i.ytimg.com/vi/NEiQiyV3vlo/default.jpg,https://i.ytimg.com/vi/NEiQiyV3vlo/mqdefault.jpg,https://i.ytimg.com/vi/NEiQiyV3vlo/hqdefault.jpg
KjN85CzHBPs,Hurricane Dorian slows: Here's the National Hurricane Center's update | USA TODAY,https://i.ytimg.com/vi/KjN85CzHBPs/default.jpg,https://i.ytimg.com/vi/KjN85CzHBPs/mqdefault.jpg,https://i.ytimg.com/vi/KjN85CzHBPs/hqdefault.jpg
U2_E_dCD93Y,Dorian's wind field gets stronger: The National Hurricane Center's latest update | USA TODAY,https://i.ytimg.com/vi/U2_E_dCD93Y/default.jpg,https://i.ytimg.com/vi/U2_E_dCD93Y/mqdefault.jpg,https://i.ytimg.com/vi/U2_E_dCD93Y/hqdefault.jpg
qtjszxDR6D4,'Life-threatening' Hurricane Dorian hits the Bahamas | USA TODAY,https://i.ytimg.com/vi/qtjszxDR6D4/default.jpg,https://i.ytimg.com/vi/qtjszxDR6D4/mqdefault.jpg,https://i.ytimg.com/vi/qtjszxDR6D4/hqdefault.jpg
qZddd4P4040,National Hurricane Center: Dorian could be over Bahamas for over 30 hours | USA TODAY,https://i.ytimg.com/vi/qZddd4P4040/default.jpg,https://i.ytimg.com/vi/qZddd4P4040/mqdefault.jpg,https://i.ytimg.com/vi/qZddd4P4040/hqdefault.jpg
gn4AjgIZiJI,The National Hurricane Center provides an update on Hurricane Dorian | USA TODAY,https://i.ytimg.com/vi/gn4AjgIZiJI/default.jpg,https://i.ytimg.com/vi/gn4AjgIZiJI/mqdefault.jpg,https://i.ytimg.com/vi/gn4AjgIZiJI/hqdefault.jpg
r0h_vrCAQAo,The National Hurricane Center provides an update on Hurricane Dorian | USA TODAY,https://i.ytimg.com/vi/r0h_vrCAQAo/default.jpg,https://i.ytimg.com/vi/r0h_vrCAQAo/mqdefault.jpg,https://i.ytimg.com/vi/r0h_vrCAQAo/hqdefault.jpg
r2UyefoNSAc,10 tips for planning a micro vacation | 10Best,https://i.ytimg.com/vi/r2UyefoNSAc/default.jpg,https://i.ytimg.com/vi/r2UyefoNSAc/mqdefault.jpg,https://i.ytimg.com/vi/r2UyefoNSAc/hqdefault.jpg
M5fy05HdsXA,Searching for answers: Wanda Tucker's spiritual journey to where the slave trade began | USA TODAY,https://i.ytimg.com/vi/M5fy05HdsXA/default.jpg,https://i.ytimg.com/vi/M5fy05HdsXA/mqdefault.jpg,https://i.ytimg.com/vi/M5fy05HdsXA/hqdefault.jpg
5V_3QSUuSAk,Lightning Rod: One of America's fastest wooden roller coasters | 10Best,https://i.ytimg.com/vi/5V_3QSUuSAk/default.jpg,https://i.ytimg.com/vi/5V_3QSUuSAk/mqdefault.jpg,https://i.ytimg.com/vi/5V_3QSUuSAk/hqdefault.jpg
5V_3QSUuSAk,Lightning Rod: One of America's fastest wooden roller coasters | 10Best,https://i.ytimg.com/vi/5V_3QSUuSAk/default.jpg,https://i.ytimg.com/vi/5V_3QSUuSAk/mqdefault.jpg,https://i.ytimg.com/vi/5V_3QSUuSAk/hqdefault.jpg
EAorTWPDrTY,89-year-old grandma and grandson travel across America together | USA TODAY,https://i.ytimg.com/vi/EAorTWPDrTY/default.jpg,https://i.ytimg.com/vi/EAorTWPDrTY/mqdefault.jpg,https://i.ytimg.com/vi/EAorTWPDrTY/hqdefault.jpg
TdfXV4FeXBA,Peruvian Amazon | One-Minute Getaway,https://i.ytimg.com/vi/TdfXV4FeXBA/default.jpg,https://i.ytimg.com/vi/TdfXV4FeXBA/mqdefault.jpg,https://i.ytimg.com/vi/TdfXV4FeXBA/hqdefault.jpg
BQlqQ_K35Iw,Steel Vengeance: Cedar Point coaster voted best in the U.S. | 10Best,https://i.ytimg.com/vi/BQlqQ_K35Iw/default.jpg,https://i.ytimg.com/vi/BQlqQ_K35Iw/mqdefault.jpg,https://i.ytimg.com/vi/BQlqQ_K35Iw/hqdefault.jpg
WqRXUiyErGk,Liechtenstein | One-Minute Getaway,https://i.ytimg.com/vi/WqRXUiyErGk/default.jpg,https://i.ytimg.com/vi/WqRXUiyErGk/mqdefault.jpg,https://i.ytimg.com/vi/WqRXUiyErGk/hqdefault.jpg
